Date,P&L
2005-07-05 00:00:00,0.14404104637856507
2005-07-06 00:00:00,0.07717750599992623
2005-07-07 00:00:00,0.07415685264298566
2005-07-08 00:00:00,0.046020575896938754
2005-07-11 00:00:00,0.07474366449207825
2005-07-12 00:00:00,0.10864574165709984
2005-07-13 00:00:00,0.05259339633253268
2005-07-14 00:00:00,0.08044695716945993
2005-07-15 00:00:00,0.014436647887323906
2005-07-18 00:00:00,0.012025425680484814
2005-07-19 00:00:00,0.0024146809910916556
2005-07-20 00:00:00,-0.0044354144132265905
2005-07-21 00:00:00,0.037294015611448295
2005-07-22 00:00:00,0.057453501343830427
2005-07-25 00:00:00,0.08428727371296318
2005-07-26 00:00:00,0.07539684232147037
2005-07-27 00:00:00,0.06909023835602035
2005-07-28 00:00:00,0.06945877781568344
2005-07-29 00:00:00,0.07254422568429786
2005-08-01 00:00:00,0.012222047688557502
2005-08-02 00:00:00,0.03286298601891291
2005-08-03 00:00:00,0.03307067990695067
2005-08-04 00:00:00,0.004180602006689016
2005-08-05 00:00:00,-0.03964765385618596
2005-08-08 00:00:00,-0.0558221866712173
2005-08-09 00:00:00,-0.07652817138528922
2005-08-10 00:00:00,-0.07622882191780822
2005-08-11 00:00:00,-0.07912969540692982
2005-08-12 00:00:00,-0.07702261488673134
2005-08-16 00:00:00,-0.06976349004899518
2005-08-17 00:00:00,-0.035981956647861524
2005-08-18 00:00:00,-0.0524133998044094
2005-08-19 00:00:00,-0.057951680266444594
2005-08-22 00:00:00,-0.04264352195624277
2005-08-23 00:00:00,-0.09147891150883036
2005-08-24 00:00:00,-0.034572551823733866
2005-08-25 00:00:00,-0.00697836686731701
2005-08-26 00:00:00,-0.019776071973003684
2005-08-29 00:00:00,-0.03138152743135236
2005-08-30 00:00:00,0.01892915034637399
2005-08-31 00:00:00,-0.036979490942333104
2005-09-01 00:00:00,-0.026430891690695346
2005-09-02 00:00:00,-0.01944493492819699
2005-09-05 00:00:00,0.026441923691215674
2005-09-06 00:00:00,0.06377030956614771
2005-09-08 00:00:00,0.02267404649489868
2005-09-09 00:00:00,-0.010365481086001993
2005-09-12 00:00:00,0.045527586310769586
2005-09-13 00:00:00,0.09538464434389149
2005-09-14 00:00:00,0.10456469626143816
2005-09-15 00:00:00,0.24923745915628803
2005-09-16 00:00:00,0.2700467523898813
2005-09-19 00:00:00,0.2338200906055139
2005-09-20 00:00:00,0.13969569268205984
2005-09-21 00:00:00,0.10376865205959684
2005-09-22 00:00:00,0.09783572332460255
2005-09-23 00:00:00,0.14965381571890823
2005-09-26 00:00:00,0.0930669437049294
2005-09-27 00:00:00,0.07187706353266199
2005-09-28 00:00:00,0.035880237985077335
2005-09-29 00:00:00,-0.06851481600655407
2005-09-30 00:00:00,-0.10235000784767823
2005-10-03 00:00:00,-0.05742262802726039
2005-10-04 00:00:00,-0.02442360377612618
2005-10-05 00:00:00,0.02175640408432189
2005-10-06 00:00:00,0.07982046815885346
2005-10-07 00:00:00,0.018529957450152734
2005-10-10 00:00:00,0.017341103602853458
2005-10-11 00:00:00,0.04886697582569499
2005-10-13 00:00:00,0.028142890907242535
2005-10-14 00:00:00,-0.005397070161912154
2005-10-17 00:00:00,0.0004731872123584502
2005-10-18 00:00:00,-0.03239801701682277
2005-10-19 00:00:00,-0.07945883673925058
2005-10-20 00:00:00,-0.08377373638394525
2005-10-21 00:00:00,-0.12795014687961648
2005-10-24 00:00:00,-0.10324435791064968
2005-10-25 00:00:00,-0.10058353561219813
2005-10-26 00:00:00,-0.12742505135478954
2005-10-27 00:00:00,-0.1282900359768976
2005-10-28 00:00:00,-0.13534881240310082
2005-10-31 00:00:00,-0.12058637627037672
2005-11-02 00:00:00,-0.1393784007849176
2005-11-04 00:00:00,-0.0925675405405405
2005-11-07 00:00:00,-0.10924516369804926
2005-11-08 00:00:00,-0.04646805787234043
2005-11-09 00:00:00,-0.016229883347421703
2005-11-10 00:00:00,-0.004268396673562713
2005-11-11 00:00:00,0.0010105574933991779
2005-11-14 00:00:00,0.01173231242507855
2005-11-16 00:00:00,0.05917159593554677
2005-11-17 00:00:00,0.07044271430251814
2005-11-18 00:00:00,0.1061057302723536
2005-11-21 00:00:00,0.11131791179991324
2005-11-22 00:00:00,0.13902114518474096
2005-11-23 00:00:00,0.06051402897496527
2005-11-24 00:00:00,0.02612124312268449
2005-11-25 00:00:00,0.050068599449421214
2005-11-28 00:00:00,0.009254585475472643
2005-11-29 00:00:00,0.020975428882315184
2005-11-30 00:00:00,0.02742510167800649
2005-12-01 00:00:00,0.004018687099298424
2005-12-02 00:00:00,0.013126866021491379
2005-12-05 00:00:00,0.006197681742043493
2005-12-06 00:00:00,-0.011369323311927304
2005-12-07 00:00:00,-0.006059545775844222
2005-12-08 00:00:00,0.0031820868805394475
2005-12-09 00:00:00,-0.022207771827259193
2005-12-12 00:00:00,0.001500553557867379
2005-12-13 00:00:00,-0.0028395122007145446
2005-12-14 00:00:00,0.007085173554054691
2005-12-15 00:00:00,0.035857239594018875
2005-12-16 00:00:00,0.03571428571428581
2005-12-19 00:00:00,0.07008484581095797
2005-12-20 00:00:00,0.07373590593569168
2005-12-21 00:00:00,0.04335304995766287
2005-12-22 00:00:00,0.011352227045075214
2005-12-23 00:00:00,-0.0013359786596119916
2005-12-26 00:00:00,-0.026136200402565035
2005-12-27 00:00:00,0.00201007705192624
2005-12-28 00:00:00,-0.02094239473972781
2005-12-29 00:00:00,-0.002254001053125121
2005-12-30 00:00:00,0.005773818765036021
VaR,-0.13259588959688154
ES,-0.13274955176109665
Min,-0.1408736664086826
